architecture,seed,forgotten_domain,method,base_method,protocol,rollback_scale,repair_epochs,repair_fraction,parameter_change_l2,parameter_change_max_abs,is_identity_map,is_near_identity,alpha,lambda,selected_parameter_count,selected_parameter_fraction,effectively_changed_parameter_count,selection_status,total_parameter_count,reference_forget_fisher_cosine_similarity,finite_ratio_max,finite_ratio_median,dampening_factor_min,dampening_factor_median,dampening_factor_max,alpha_is_configured_default,alpha_matches_published_cifar_resnet_setting,fisher_scope,forget_training_fraction,batch_normalized_ratio_upper_bound,full_fisher_batches,structural_noop,forget_fisher_batches,forget_fisher_samples,ablation_class_balanced,ablation_contrastive,no_contrast_ratio_upper_bound,class_weighting,fisher_estimator,domain_weighting,reference_domain_scope,retained_reference,online_raw_retain_rows,online_raw_forget_rows,cache_policy_note,teacher_frozen,forget_max_steps,total_min_steps,chosen_rewind_step,final_same_domain_validation_error,chosen_forget_train_error,temperature,alpha_retain_kl,gamma_retain_ce,optimizer,learning_rate,learning_rate_is_configured_default,learning_rate_matches_published_cifar_setting,schedule_scope,weight_decay,momentum,forget_batch_size,retain_batch_size,gradient_clipping,rewind_reference_uses
numerical_feature_transformer,2026,NF-BoT-IoT,ssd_canonical@alpha=1,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.14159072758665228,0.09787717461585999,False,False,1.0,1.0,37.0,0.004218928164196123,37.0,weights_changed,8770.0,0.7613856549026432,2.419111728668213,0.12086606025695801,0.4133748710155487,0.8238526582717896,0.9980297088623047,False,False,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,False,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-BoT-IoT,ssd_canonical@alpha=2,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.013300818252091886,0.013257177546620369,False,False,2.0,1.0,2.0,0.00022805017103762827,2.0,weights_changed,8770.0,0.7613856549026432,2.419111728668213,0.12086606025695801,0.4133748710155487,0.4133748710155487,0.47664737701416016,False,False,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,False,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-BoT-IoT,ssd_canonical@alpha=3,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,3.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.7613856549026432,2.419111728668213,0.12086606025695801,1.0,1.0,1.0,False,False,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,False,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-BoT-IoT,ssd_canonical@alpha=5,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,5.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.7613856549026432,2.419111728668213,0.12086606025695801,1.0,1.0,1.0,False,False,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,True,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-BoT-IoT,dc_ssd_no_contrast,dc_ssd_no_contrast,DC-SSD ablation: class-balanced Fisher without retained-only contrast,,,,6.906950126141667,0.884903073310852,False,False,2.0,1.0,3751.0,0.42770809578107183,3751.0,weights_changed,8770.0,0.9660074638259507,3.996732473373413,1.7820497751235962,0.2502043843269348,0.3716467618942261,0.4998909831047058,,,,,,,False,,,True,False,4.0,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,all domains including forgotten,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-BoT-IoT,dc_ssd_no_class_balance,dc_ssd_no_class_balance,DC-SSD ablation: retained-domain contrast without class balancing,,,,0.21971950241922325,0.185731902718544,False,False,2.0,1.0,20.0,0.002280501710376283,20.0,weights_changed,8770.0,0.6966678041957898,17.852825164794922,0.03269697353243828,0.05601354315876961,0.2611915171146393,0.49631649255752563,,,,,,,False,,,False,True,,empirical training fractions within domain,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-BoT-IoT,dc_ssd,dc_ssd,proposed class-balanced domain-contrastive SSD,,,,9.820928512005867,1.1798707246780396,False,False,2.0,1.0,4948.0,0.5641961231470923,4948.0,weights_changed,8770.0,0.5130769147067283,3669.633544921875,2.410400867462158,0.0002725067606661469,0.21033263206481934,0.4995868504047394,,,,,,,False,,,True,True,,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-BoT-IoT,scrub_r,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,145.64000107768499,100.95671081542969,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,3.0,0.9461279461279462,0.9053254437869822,4.0,0.001,0.99,sgd,0.0005,True,True,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,2026,NF-BoT-IoT,scrub_r@lr=0.001,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,149.3867135632458,103.53252410888672,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,1.0,0.9914141414141414,0.9951904367522476,4.0,0.001,0.99,sgd,0.001,False,False,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,2026,NF-CSE-CIC-IDS2018,rollback_repair,rollback_repair,amnesiac update subtraction plus custom retained repair,1.0,2.0,0.25,64.490183900224,6.490898132324219,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-CSE-CIC-IDS2018,ssd_canonical,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,10.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.8726348031049099,3.1752467155456543,1.4307537078857422,1.0,1.0,1.0,True,True,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,True,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,5.748054709959267,0.7342479825019836,False,False,1.0,1.0,6397.0,0.729418472063854,6397.0,weights_changed,8770.0,0.8726348031049099,3.1752467155456543,1.4307537078857422,0.31493616104125977,0.584214985370636,0.9998056292533875,False,False,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,False,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,4.446513932375385,0.7342479825019836,False,False,2.0,1.0,2062.0,0.23511972633979475,2062.0,weights_changed,8770.0,0.8726348031049099,3.1752467155456543,1.4307537078857422,0.31493616104125977,0.42815130949020386,0.49997520446777344,False,False,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,False,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.5860106136482555,0.19532909989356995,False,False,3.0,1.0,45.0,0.005131128848346636,45.0,weights_changed,8770.0,0.8726348031049099,3.1752467155456543,1.4307537078857422,0.31493616104125977,0.3251619338989258,0.33304986357688904,False,False,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,False,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,5.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.8726348031049099,3.1752467155456543,1.4307537078857422,1.0,1.0,1.0,False,False,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,True,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,dc_ssd_no_contrast,DC-SSD ablation: class-balanced Fisher without retained-only contrast,,,,2.3042607296416526,0.8243352174758911,False,False,2.0,1.0,422.0,0.04811858608893957,422.0,weights_changed,8770.0,0.39325170529286235,3.7814950942993164,0.3153652846813202,0.2644456624984741,0.4043242931365967,0.4992837905883789,,,,,,,False,,,True,False,4.0,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,all domains including forgotten,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,dc_ssd_no_class_balance,DC-SSD ablation: retained-domain contrast without class balancing,,,,4.538469412473837,1.0942633152008057,False,False,2.0,1.0,1185.0,0.13511972633979474,1185.0,weights_changed,8770.0,0.5592315655626725,167.20974731445312,0.4096662402153015,0.005980512592941523,0.2841324508190155,0.49990782141685486,,,,,,,False,,,False,True,,empirical training fractions within domain,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-CSE-CIC-IDS2018,dc_ssd,dc_ssd,proposed class-balanced domain-contrastive SSD,,,,3.638855626629321,1.0991135835647583,False,False,2.0,1.0,737.0,0.08403648802736602,737.0,weights_changed,8770.0,0.3338596803356322,51.91871643066406,0.2567678689956665,0.01926087588071823,0.3032691478729248,0.4989820718765259,,,,,,,False,,,True,True,,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-CSE-CIC-IDS2018,scrub_r,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,156.16604581318418,108.15038299560547,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,3.0,0.48787891743982215,0.8015999247094254,4.0,0.001,0.99,sgd,0.0005,True,True,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,311.3305539143995,216.1736602783203,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,3.0,0.4446107144384112,0.6857183191379229,4.0,0.001,0.99,sgd,0.001,False,False,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
